id,name,position,salary,age,department,education_level,years_at_company,work_life_balance,job_satisfaction,performance_rating,left_company
394,Employee_394,Engineer,55052,32,Finance,High School,12,1,1,3,0
395,Employee_395,Sales,46044,42,Finance,Bachelors,38,5,1,2,0
396,Employee_396,Sales,59871,43,IT,High School,19,5,1,3,0
397,Employee_397,Sales,129303,46,HR,PhD,31,5,3,1,0
398,Employee_398,Manager,60234,34,IT,High School,9,3,2,3,0
399,Employee_399,HR,61381,32,Finance,Bachelors,25,3,3,5,0
400,Employee_400,Analyst,57274,24,R&D,Masters,18,5,4,3,1
401,Employee_401,Manager,127840,33,R&D,High School,28,4,3,1,0
402,Employee_402,Sales,123108,38,Marketing,Bachelors,12,3,5,3,0
403,Employee_403,Engineer,143948,63,R&D,PhD,33,5,5,2,0
404,Employee_404,Sales,89892,48,Finance,PhD,19,3,2,3,0
405,Employee_405,HR,90521,58,R&D,Masters,39,1,3,5,0
406,Employee_406,Sales,131501,61,HR,PhD,17,2,3,5,0
407,Employee_407,Engineer,123920,64,IT,Bachelors,33,1,1,4,0
408,Employee_408,HR,123391,39,IT,High School,7,5,2,2,0
409,Employee_409,Sales,57920,63,Finance,Bachelors,15,2,1,2,0
410,Employee_410,HR,56702,58,Marketing,Masters,39,4,2,3,0
411,Employee_411,Analyst,143457,23,IT,High School,22,5,2,3,0
412,Employee_412,Analyst,41894,39,R&D,Bachelors,31,4,3,5,0
413,Employee_413,Sales,70985,40,HR,Masters,12,4,1,4,0
414,Employee_414,HR,68287,45,Marketing,Masters,25,3,4,1,0
415,Employee_415,Engineer,113527,31,Marketing,High School,37,3,1,3,0
416,Employee_416,Sales,55439,37,Marketing,High School,0,2,4,2,0
417,Employee_417,Analyst,134620,55,IT,PhD,1,2,5,3,0
418,Employee_418,Analyst,82235,34,Marketing,PhD,38,3,2,4,0
419,Employee_419,Sales,67659,59,Finance,High School,12,2,1,2,0
420,Employee_420,HR,64976,39,R&D,PhD,26,1,2,4,0
421,Employee_421,Analyst,144239,23,HR,High School,3,5,1,2,0
422,Employee_422,HR,122643,54,R&D,PhD,19,1,5,3,1
423,Employee_423,Analyst,107865,61,Finance,Bachelors,2,5,1,4,0
424,Employee_424,Analyst,147631,42,Finance,Masters,22,3,5,5,1
425,Employee_425,Manager,108306,58,R&D,High School,1,1,2,2,0
426,Employee_426,Analyst,96697,47,IT,High School,15,4,3,4,0
427,Employee_427,Engineer,110382,41,Finance,High School,9,1,4,4,0
428,Employee_428,Sales,56651,61,Marketing,Bachelors,27,2,2,1,0
429,Employee_429,Sales,89044,51,HR,Masters,17,1,3,1,0
430,Employee_430,HR,54633,47,HR,PhD,1,3,2,3,0
431,Employee_431,Analyst,119164,57,Finance,PhD,13,3,2,5,0
432,Employee_432,Engineer,40569,22,Marketing,Masters,19,2,1,5,0
433,Employee_433,HR,99900,29,R&D,PhD,39,5,5,4,0
434,Employee_434,Manager,107509,39,HR,High School,22,2,5,4,0
435,Employee_435,HR,141126,62,Marketing,Masters,6,5,1,4,0
436,Employee_436,HR,73038,56,Marketing,Bachelors,13,3,1,2,0
437,Employee_437,Analyst,89088,30,IT,Masters,36,3,2,3,0
438,Employee_438,Manager,113177,60,Finance,High School,7,5,5,3,0
439,Employee_439,HR,114466,59,Marketing,Masters,4,1,2,1,0
440,Employee_440,Engineer,112216,27,R&D,Bachelors,22,1,3,4,0
441,Employee_441,Engineer,106793,24,HR,Bachelors,9,2,3,4,0
442,Employee_442,Sales,113786,35,IT,Masters,26,3,1,2,0
443,Employee_443,Manager,78138,32,R&D,Masters,34,1,5,4,0
444,Employee_444,Manager,103310,26,HR,PhD,0,3,3,4,0
445,Employee_445,Sales,68757,29,Finance,PhD,6,2,5,3,1
446,Employee_446,HR,110394,55,R&D,High School,7,4,5,4,1
447,Employee_447,Manager,146885,28,HR,PhD,10,3,4,2,0
448,Employee_448,Engineer,119027,27,IT,High School,33,4,3,2,0
449,Employee_449,Engineer,130830,24,HR,High School,27,3,3,5,0
450,Employee_450,Analyst,96151,33,Marketing,Masters,33,5,2,5,0
451,Employee_451,Manager,89272,39,IT,PhD,19,4,2,1,0
452,Employee_452,HR,46908,27,R&D,Bachelors,27,5,5,2,1
453,Employee_453,Sales,50844,30,Finance,Bachelors,36,5,1,2,0
454,Employee_454,Sales,91455,45,IT,Masters,2,2,2,3,0
455,Employee_455,HR,143165,64,IT,Bachelors,8,2,2,5,1
456,Employee_456,Analyst,108447,55,IT,Bachelors,21,1,5,1,0
457,Employee_457,Sales,114527,45,HR,Masters,24,4,3,3,0
458,Employee_458,Manager,117108,49,Marketing,Bachelors,1,1,2,3,1
459,Employee_459,Analyst,83066,32,Finance,Masters,22,4,1,5,0
460,Employee_460,Manager,135229,60,Finance,High School,16,2,5,3,0
461,Employee_461,Engineer,80004,32,Marketing,PhD,24,2,3,5,0
462,Employee_462,Analyst,78333,26,HR,Bachelors,11,2,4,2,0
463,Employee_463,Sales,123029,30,HR,Masters,26,4,1,2,0
464,Employee_464,Analyst,79697,22,Marketing,Bachelors,19,2,3,5,0
465,Employee_465,Analyst,57634,45,Marketing,PhD,8,1,5,4,0
466,Employee_466,Analyst,64561,27,R&D,Bachelors,22,5,4,4,0
467,Employee_467,Analyst,58033,60,HR,High School,35,4,1,1,0
468,Employee_468,Manager,112887,43,IT,Masters,27,5,2,4,0
469,Employee_469,Engineer,95063,31,Finance,PhD,28,1,2,1,0
470,Employee_470,HR,65921,56,HR,High School,31,3,1,5,0
471,Employee_471,Analyst,59340,43,Marketing,Bachelors,11,2,2,5,0
472,Employee_472,Sales,102781,63,IT,Bachelors,29,1,5,5,0
473,Employee_473,Analyst,54901,27,R&D,Bachelors,10,3,1,1,1
474,Employee_474,Sales,50638,47,R&D,PhD,36,4,1,3,0
475,Employee_475,Manager,78596,33,IT,Masters,19,1,2,1,0
476,Employee_476,Sales,126914,37,IT,PhD,10,4,1,3,0
477,Employee_477,HR,84324,52,Marketing,High School,37,5,4,2,0
478,Employee_478,Engineer,128356,46,Marketing,Masters,15,5,1,2,0
479,Employee_479,Sales,130596,42,Finance,PhD,34,4,2,3,0
480,Employee_480,Sales,72642,33,Finance,Bachelors,0,5,2,3,1
481,Employee_481,Engineer,65378,32,R&D,High School,24,5,2,4,0
482,Employee_482,HR,90867,27,IT,Bachelors,26,2,2,3,0
483,Employee_483,Analyst,113686,21,R&D,PhD,31,4,5,3,0
484,Employee_484,Sales,82875,53,Marketing,High School,5,4,2,5,0
485,Employee_485,Engineer,129595,34,HR,Masters,35,3,4,1,0
486,Employee_486,Manager,140061,63,Marketing,Masters,38,2,1,3,0
487,Employee_487,Engineer,123729,61,HR,PhD,22,1,3,5,0
488,Employee_488,Manager,104377,37,IT,PhD,28,2,3,3,0
489,Employee_489,HR,94691,24,IT,Masters,29,1,5,4,0
490,Employee_490,Analyst,149503,59,IT,Masters,21,4,3,3,0
491,Employee_491,Engineer,133337,21,Finance,PhD,10,2,2,3,0
492,Employee_492,Sales,104303,61,Finance,Masters,25,3,3,5,0
493,Employee_493,HR,100839,44,HR,High School,22,5,4,3,0
494,Employee_494,Engineer,89063,54,R&D,PhD,2,1,2,5,0
495,Employee_495,Sales,131782,54,R&D,High School,5,5,3,1,0
496,Employee_496,Engineer,118343,44,HR,Bachelors,6,4,2,5,0
497,Employee_497,Manager,123071,35,Finance,High School,38,4,5,1,0
498,Employee_498,Engineer,45492,37,Marketing,PhD,21,4,4,3,0
499,Employee_499,Engineer,71357,33,HR,Bachelors,32,5,1,1,0
500,Employee_500,Engineer,111838,27,R&D,Masters,39,4,2,2,0
501,Employee_501,HR,72314,29,HR,High School,2,4,4,2,0
502,Employee_502,Engineer,88697,64,HR,High School,29,5,5,5,0
503,Employee_503,Sales,110283,55,IT,PhD,23,4,5,4,0
504,Employee_504,Manager,99567,43,Finance,Masters,2,1,4,3,0
505,Employee_505,Manager,87006,59,IT,PhD,1,2,3,2,0
506,Employee_506,Engineer,100011,43,Finance,Masters,39,1,4,4,0
507,Employee_507,HR,146706,46,HR,PhD,18,4,3,5,0
508,Employee_508,HR,50686,21,Finance,Masters,23,4,3,1,0
509,Employee_509,Sales,77449,34,R&D,Bachelors,19,4,4,3,0
510,Employee_510,Engineer,101606,52,IT,PhD,30,4,5,1,0
511,Employee_511,Manager,58891,30,HR,Bachelors,30,5,1,3,0
512,Employee_512,HR,92115,21,R&D,PhD,36,2,1,2,0
513,Employee_513,Engineer,141732,25,Finance,PhD,28,5,4,4,1
514,Employee_514,HR,100719,23,Finance,PhD,3,5,2,5,0
515,Employee_515,HR,135464,47,R&D,High School,9,4,4,3,0
516,Employee_516,Manager,113030,42,Finance,PhD,35,1,1,2,0
517,Employee_517,Analyst,76723,38,IT,Masters,34,1,4,5,0
518,Employee_518,Sales,69877,36,Marketing,High School,20,3,5,3,0
519,Employee_519,Sales,133517,22,Finance,Masters,0,2,1,2,1
520,Employee_520,Manager,54026,33,HR,Masters,11,3,1,5,0
521,Employee_521,HR,60422,36,Finance,Masters,23,5,1,1,0
522,Employee_522,Engineer,49244,28,HR,Masters,1,3,5,4,0
523,Employee_523,HR,73481,63,Finance,Masters,19,3,1,4,1
524,Employee_524,Manager,129180,28,Finance,Bachelors,15,3,2,1,0
525,Employee_525,Sales,149384,30,HR,High School,33,2,1,4,0
526,Employee_526,HR,98031,53,IT,Masters,12,1,4,4,0
527,Employee_527,Sales,48521,51,Marketing,Bachelors,17,1,2,3,0
528,Employee_528,Engineer,41746,32,Marketing,Bachelors,28,3,3,2,1
529,Employee_529,Sales,123127,29,IT,Masters,13,2,1,1,0
530,Employee_530,Sales,132254,57,Finance,PhD,29,1,3,2,0
531,Employee_531,Analyst,108232,29,Marketing,Masters,34,4,3,4,0
532,Employee_532,Analyst,52012,38,IT,Bachelors,8,1,5,2,1
533,Employee_533,Analyst,120224,50,IT,Masters,36,1,4,5,0
534,Employee_534,Sales,63457,52,Marketing,Bachelors,38,2,4,1,0
535,Employee_535,Manager,110572,60,HR,Masters,11,2,3,1,0
536,Employee_536,Sales,145431,43,R&D,Bachelors,20,1,5,1,0
537,Employee_537,Manager,69960,31,HR,Masters,17,4,2,3,1
538,Employee_538,Manager,142022,40,Finance,PhD,10,4,1,2,0
539,Employee_539,Analyst,127695,39,HR,PhD,26,3,2,2,0
540,Employee_540,HR,47910,56,R&D,Bachelors,23,3,1,3,1
541,Employee_541,Engineer,42693,46,R&D,PhD,33,1,3,1,0
542,Employee_542,Analyst,55858,30,IT,PhD,19,1,5,3,0
543,Employee_543,Analyst,68810,44,Finance,High School,12,1,5,3,0
544,Employee_544,HR,60092,33,IT,Masters,7,4,4,4,0
545,Employee_545,Engineer,128779,54,HR,Masters,36,5,4,1,0
546,Employee_546,Sales,88700,49,HR,PhD,4,3,2,5,0
547,Employee_547,Sales,98105,56,Marketing,PhD,6,3,4,4,0
548,Employee_548,Analyst,70505,27,IT,Bachelors,11,5,1,1,0
549,Employee_549,Engineer,113228,50,IT,Masters,3,1,5,1,0
550,Employee_550,Analyst,68555,37,IT,High School,39,3,5,1,0
551,Employee_551,Manager,111934,33,IT,High School,18,4,3,2,0
552,Employee_552,Analyst,112788,44,R&D,PhD,0,5,3,1,0
553,Employee_553,Analyst,117257,51,Marketing,Bachelors,12,4,2,1,0
554,Employee_554,Sales,57939,47,Finance,Bachelors,24,1,3,5,0
555,Employee_555,Sales,51825,41,Finance,Masters,33,3,1,1,0
556,Employee_556,Sales,130787,64,Finance,PhD,34,4,4,3,1
557,Employee_557,Manager,142491,21,R&D,PhD,16,5,4,1,0
558,Employee_558,Sales,64151,35,Marketing,Bachelors,25,1,2,1,0
559,Employee_559,Engineer,40036,23,Marketing,High School,20,3,4,1,0
560,Employee_560,HR,133948,26,R&D,High School,11,3,5,2,0
561,Employee_561,Engineer,123707,34,IT,Masters,15,1,4,4,0
562,Employee_562,Engineer,79051,58,HR,PhD,19,1,3,2,1
563,Employee_563,Sales,138297,53,IT,PhD,9,1,5,5,0
564,Employee_564,HR,120738,58,Finance,High School,22,4,3,5,0
565,Employee_565,HR,113596,28,IT,PhD,29,2,3,3,0
566,Employee_566,HR,100071,46,R&D,PhD,7,3,2,3,0
567,Employee_567,Manager,113601,35,Finance,Bachelors,4,4,2,5,0
568,Employee_568,Sales,69873,34,HR,Masters,11,5,5,4,0
569,Employee_569,HR,76648,40,Finance,Masters,13,3,4,4,0
570,Employee_570,Manager,111468,39,IT,Masters,11,2,1,5,0
571,Employee_571,Analyst,66470,53,Marketing,Bachelors,23,5,4,1,0
572,Employee_572,Analyst,105129,56,Marketing,Masters,16,3,5,2,0
573,Employee_573,Manager,48328,44,Marketing,Masters,0,2,1,2,0
574,Employee_574,Manager,46333,30,Finance,High School,36,1,3,1,0
575,Employee_575,Sales,86638,54,Marketing,High School,10,2,3,4,0
576,Employee_576,Sales,51268,56,R&D,Masters,5,3,1,2,0
577,Employee_577,Analyst,110603,56,HR,Bachelors,14,2,3,2,0
578,Employee_578,HR,57045,36,Marketing,Bachelors,39,3,4,3,0
579,Employee_579,Analyst,80741,35,R&D,Bachelors,22,3,2,4,0
580,Employee_580,HR,128306,38,R&D,PhD,22,2,4,5,0
581,Employee_581,HR,82770,27,Finance,PhD,37,2,3,5,1
582,Employee_582,Sales,47887,42,Finance,Bachelors,37,5,2,1,0
583,Employee_583,Engineer,138718,52,HR,High School,11,5,4,2,0
584,Employee_584,Engineer,137906,63,HR,PhD,6,4,3,5,1
585,Employee_585,Manager,145154,39,IT,Bachelors,36,3,4,1,0
586,Employee_586,Sales,64918,60,HR,PhD,15,5,3,3,0
587,Employee_587,HR,75497,21,Finance,PhD,37,4,5,4,0
588,Employee_588,Engineer,133562,55,R&D,PhD,39,3,1,2,1
589,Employee_589,HR,101009,25,IT,PhD,34,4,3,2,0
590,Employee_590,Engineer,51929,32,HR,Bachelors,39,5,4,1,0
591,Employee_591,Engineer,142201,32,R&D,PhD,28,4,3,2,0
592,Employee_592,Engineer,101762,41,Finance,Masters,38,2,3,4,0
593,Employee_593,Sales,140473,39,Marketing,Bachelors,16,4,4,5,0
594,Employee_594,Analyst,119099,29,IT,Bachelors,25,1,4,1,0
595,Employee_595,HR,68546,63,R&D,Bachelors,19,1,2,4,0
596,Employee_596,Sales,118424,56,Finance,PhD,24,4,3,2,1
597,Employee_597,Sales,77338,62,Finance,Bachelors,37,1,5,5,1
598,Employee_598,Sales,74283,52,IT,High School,38,4,1,4,0
599,Employee_599,Sales,122494,55,IT,Masters,36,4,3,5,0
600,Employee_600,Sales,118170,51,HR,High School,18,4,4,5,1
601,Employee_601,Manager,124787,52,HR,Masters,20,1,2,1,0
602,Employee_602,HR,86566,57,IT,Masters,31,3,3,2,0
603,Employee_603,Sales,125464,52,IT,PhD,27,4,5,3,0
604,Employee_604,HR,142781,63,R&D,Masters,38,4,4,3,0
605,Employee_605,Manager,121991,57,HR,Masters,11,2,5,3,0
606,Employee_606,Manager,132680,59,Finance,High School,14,2,5,4,0
607,Employee_607,HR,68013,58,HR,Masters,27,5,1,3,0
608,Employee_608,Engineer,92132,50,HR,Bachelors,20,1,1,2,0
609,Employee_609,Analyst,127412,52,IT,Bachelors,15,3,3,3,0
610,Employee_610,Engineer,132498,22,IT,Masters,22,4,1,5,0
611,Employee_611,Engineer,68084,31,HR,Bachelors,25,4,3,5,0
612,Employee_612,Engineer,147855,40,Marketing,PhD,14,1,3,5,0
613,Employee_613,Sales,61143,57,Marketing,Bachelors,36,5,4,3,0
614,Employee_614,Manager,131627,29,HR,PhD,11,5,4,2,0
615,Employee_615,Engineer,54179,58,Marketing,Masters,3,2,2,2,0
616,Employee_616,Manager,138343,39,HR,PhD,34,1,1,3,0
617,Employee_617,HR,98726,60,IT,PhD,30,5,2,2,0
618,Employee_618,Analyst,50222,27,IT,Masters,26,5,5,3,0
619,Employee_619,HR,99965,25,IT,Masters,31,3,3,2,0
620,Employee_620,HR,104068,62,Finance,PhD,32,2,3,1,0
621,Employee_621,Sales,63949,44,IT,High School,12,2,4,1,0
622,Employee_622,Analyst,56116,61,IT,Masters,36,2,5,2,1
623,Employee_623,HR,91052,27,HR,Masters,1,5,3,5,0
624,Employee_624,HR,91369,31,Marketing,High School,37,4,3,1,0
625,Employee_625,Analyst,88817,29,Marketing,Bachelors,36,5,5,4,0
626,Employee_626,Analyst,143100,50,IT,High School,4,5,5,3,1
627,Employee_627,HR,142910,61,IT,Bachelors,17,1,3,4,0
628,Employee_628,Analyst,123203,23,IT,High School,16,2,5,2,1
629,Employee_629,HR,114311,42,HR,PhD,1,2,1,2,0
630,Employee_630,HR,69655,60,HR,Masters,34,3,5,5,0
631,Employee_631,Sales,97802,40,HR,High School,13,2,2,1,0
632,Employee_632,Engineer,87632,52,Marketing,Masters,11,5,2,1,0
633,Employee_633,HR,54193,27,Finance,Bachelors,32,1,3,4,0
634,Employee_634,Manager,120212,27,Marketing,PhD,6,3,3,1,0
635,Employee_635,Engineer,70776,40,HR,Masters,38,5,4,2,1
636,Employee_636,Engineer,83225,45,R&D,High School,8,5,5,5,0
637,Employee_637,Engineer,100010,55,Finance,High School,4,3,2,3,0
638,Employee_638,Sales,122735,64,IT,PhD,3,5,4,4,0
639,Employee_639,HR,105451,44,Marketing,Bachelors,31,5,3,4,0
640,Employee_640,Sales,88812,60,Finance,PhD,4,1,1,3,0
641,Employee_641,HR,120602,33,R&D,PhD,7,1,5,2,0
642,Employee_642,Sales,58895,59,Finance,Masters,12,1,4,4,1
643,Employee_643,Sales,105782,24,Marketing,Bachelors,3,2,1,1,0
644,Employee_644,Manager,61209,32,HR,PhD,10,3,3,1,0
645,Employee_645,Sales,144820,37,IT,Masters,14,1,2,1,0
646,Employee_646,Analyst,122336,21,HR,Masters,17,5,4,5,0
647,Employee_647,Manager,101807,37,HR,Bachelors,19,2,4,3,0
648,Employee_648,Sales,63086,22,Marketing,Bachelors,0,3,3,2,0
649,Employee_649,Engineer,125637,26,HR,Masters,0,1,3,1,0
650,Employee_650,Analyst,122027,64,HR,Bachelors,10,1,2,1,0
651,Employee_651,Analyst,67207,31,Marketing,Masters,28,3,2,5,0
652,Employee_652,Analyst,147334,63,Marketing,Bachelors,28,1,2,1,0
653,Employee_653,Manager,60897,38,R&D,Bachelors,23,3,1,5,0
654,Employee_654,Sales,103083,60,HR,Bachelors,19,3,1,3,1
655,Employee_655,Sales,135028,45,Finance,High School,29,5,3,4,0
656,Employee_656,Engineer,106957,59,IT,Bachelors,37,3,4,1,0
657,Employee_657,Engineer,137551,48,IT,High School,4,4,1,1,0
658,Employee_658,Analyst,118506,36,Marketing,Masters,9,1,3,3,0
659,Employee_659,Engineer,47283,32,Marketing,PhD,5,5,1,4,0
660,Employee_660,Manager,134024,61,R&D,PhD,3,2,2,5,0
661,Employee_661,Sales,121481,49,HR,PhD,3,4,3,4,0
662,Employee_662,Analyst,40255,43,Marketing,Masters,6,3,2,1,0
663,Employee_663,Engineer,116555,41,Marketing,Bachelors,32,2,5,3,0
664,Employee_664,Manager,55487,36,IT,High School,8,2,4,2,0
665,Employee_665,Manager,147333,61,HR,Masters,25,2,2,3,0
666,Employee_666,Engineer,59346,46,R&D,PhD,20,2,4,5,0
667,Employee_667,Sales,75050,57,Marketing,PhD,21,5,3,5,0
668,Employee_668,Engineer,48744,42,Marketing,PhD,32,5,5,1,0
669,Employee_669,Analyst,64756,30,Marketing,PhD,32,2,4,3,0
670,Employee_670,Engineer,101596,27,IT,High School,4,4,1,2,0
671,Employee_671,Manager,123397,29,Marketing,PhD,20,1,3,3,0
672,Employee_672,Engineer,65146,45,Marketing,High School,26,1,5,5,0
673,Employee_673,Sales,95032,35,IT,PhD,0,5,1,3,0
674,Employee_674,HR,82687,33,Marketing,Masters,15,4,1,1,0
675,Employee_675,Engineer,86103,62,HR,High School,34,4,5,5,0
676,Employee_676,Sales,61976,46,HR,High School,35,3,2,3,0
677,Employee_677,Sales,102863,41,IT,Masters,31,5,5,3,1
678,Employee_678,Manager,40591,43,HR,PhD,28,4,5,1,0
679,Employee_679,Sales,46277,64,R&D,PhD,38,4,5,1,0
680,Employee_680,Sales,101860,48,Marketing,Bachelors,22,1,4,3,0
681,Employee_681,Sales,42260,58,R&D,Bachelors,14,4,2,2,0
682,Employee_682,Sales,149443,32,HR,High School,25,4,3,5,1
683,Employee_683,Analyst,105883,44,IT,Bachelors,36,2,1,3,0
684,Employee_684,Analyst,64741,33,IT,Masters,24,1,4,1,1
685,Employee_685,Manager,77211,60,R&D,Masters,1,1,2,5,0
686,Employee_686,Engineer,149392,22,HR,Masters,11,2,5,1,0
687,Employee_687,Sales,81542,59,Marketing,High School,18,1,4,5,1
688,Employee_688,Engineer,46869,32,HR,Masters,31,3,4,3,0
689,Employee_689,Engineer,133618,59,HR,High School,22,3,1,4,0
690,Employee_690,Manager,127616,34,IT,High School,4,5,3,4,0
691,Employee_691,Sales,104732,50,Finance,Masters,24,1,2,5,0
692,Employee_692,Sales,134515,61,Marketing,Masters,34,1,2,1,0
693,Employee_693,HR,59422,63,Marketing,High School,28,3,2,1,1
694,Employee_694,Engineer,75613,39,IT,Masters,37,5,5,1,0
695,Employee_695,Engineer,97016,51,HR,Bachelors,19,5,5,3,0
696,Employee_696,Analyst,100110,63,IT,High School,35,3,4,5,0
697,Employee_697,HR,128529,63,HR,PhD,6,3,3,3,0
698,Employee_698,Analyst,117922,45,Finance,High School,21,2,1,4,0
699,Employee_699,Analyst,74033,24,Finance,Masters,17,5,1,4,0
700,Employee_700,Analyst,85213,33,R&D,Masters,20,5,3,1,0
701,Employee_701,Manager,101993,56,HR,High School,21,2,2,1,0
702,Employee_702,Manager,52938,62,IT,High School,38,3,3,5,0
703,Employee_703,Analyst,116695,57,IT,PhD,11,2,1,4,0
704,Employee_704,HR,42274,23,IT,PhD,10,2,5,5,1
705,Employee_705,Engineer,124390,36,R&D,High School,11,4,3,4,0
706,Employee_706,HR,71815,46,Marketing,Masters,25,5,4,2,0
707,Employee_707,Sales,116018,60,IT,High School,29,3,5,5,0
708,Employee_708,Manager,58961,59,Finance,Bachelors,14,4,4,2,0
709,Employee_709,Engineer,60044,39,IT,Bachelors,7,4,4,3,0
710,Employee_710,Engineer,139372,35,IT,Masters,17,4,3,4,0
711,Employee_711,Sales,61975,52,IT,High School,9,3,4,2,0
712,Employee_712,Sales,54706,41,Marketing,High School,7,2,2,3,0
713,Employee_713,Analyst,45974,21,IT,Bachelors,37,3,3,5,0
714,Employee_714,Manager,116464,26,Marketing,High School,34,5,1,2,0
715,Employee_715,Manager,61213,47,Marketing,Masters,19,5,2,2,0
716,Employee_716,HR,41950,43,R&D,Masters,11,2,5,3,0
717,Employee_717,Analyst,125013,51,Finance,PhD,2,3,3,2,0
718,Employee_718,Analyst,50411,32,IT,Masters,19,2,1,3,0
719,Employee_719,Analyst,127231,41,IT,High School,11,2,1,4,0
720,Employee_720,Analyst,86156,22,IT,High School,23,3,3,4,0
721,Employee_721,Manager,102744,25,Marketing,Bachelors,15,5,2,4,0
722,Employee_722,Manager,57771,29,HR,Bachelors,9,3,1,2,0
723,Employee_723,Analyst,109810,40,Finance,Masters,18,5,3,2,0
724,Employee_724,HR,75053,38,IT,PhD,13,1,3,1,1
725,Employee_725,Engineer,92076,42,HR,High School,13,1,4,1,0
726,Employee_726,Engineer,47045,28,HR,PhD,21,1,3,3,1
727,Employee_727,HR,97623,54,HR,High School,3,4,1,2,0
728,Employee_728,Analyst,69714,29,Finance,Masters,33,5,4,3,0
729,Employee_729,Manager,74386,27,HR,Masters,17,5,1,5,0
730,Employee_730,Engineer,149283,50,IT,Bachelors,33,3,2,2,0
731,Employee_731,Sales,48562,38,IT,PhD,17,5,2,5,0
732,Employee_732,Sales,95048,47,R&D,Bachelors,39,3,1,2,0
733,Employee_733,HR,133295,36,Marketing,Masters,30,4,5,4,0
734,Employee_734,Analyst,52026,41,HR,PhD,19,3,5,3,0
735,Employee_735,Engineer,146147,25,Marketing,High School,35,1,5,1,0
736,Employee_736,Analyst,71589,49,Marketing,Bachelors,9,3,1,4,0
737,Employee_737,Engineer,148199,57,Marketing,Masters,2,3,3,1,0
738,Employee_738,HR,137274,63,Marketing,High School,20,3,4,2,0
739,Employee_739,HR,66844,42,Marketing,Masters,35,5,3,5,0
740,Employee_740,Sales,63447,34,IT,High School,9,2,1,5,0
741,Employee_741,Analyst,130415,39,Finance,Bachelors,6,2,3,4,0
742,Employee_742,Sales,117502,55,HR,High School,21,2,2,1,0
743,Employee_743,Analyst,123268,44,HR,PhD,22,5,4,3,0
744,Employee_744,Sales,94708,62,IT,High School,11,1,1,3,0
745,Employee_745,Manager,103925,26,IT,Masters,38,2,4,3,0
746,Employee_746,Manager,110825,23,Marketing,High School,12,2,5,1,0
747,Employee_747,Manager,91574,54,Finance,Bachelors,39,4,5,5,1
748,Employee_748,Manager,125548,22,HR,Masters,12,4,2,5,0
749,Employee_749,Engineer,58812,35,R&D,Masters,32,1,1,4,0
750,Employee_750,Manager,141337,57,IT,Masters,30,3,5,1,1
751,Employee_751,HR,95309,35,R&D,Masters,27,3,4,2,1
752,Employee_752,HR,104230,52,HR,PhD,18,4,4,2,0
753,Employee_753,Engineer,81628,41,IT,Masters,20,4,2,3,0
754,Employee_754,Manager,80581,37,HR,Masters,31,1,5,5,0
755,Employee_755,Manager,86628,54,IT,Masters,25,1,3,5,0
756,Employee_756,Manager,128628,52,HR,Bachelors,12,5,5,1,0
757,Employee_757,Sales,65105,43,R&D,Bachelors,28,3,2,1,0
758,Employee_758,Analyst,119830,55,Finance,Masters,6,5,5,4,0
759,Employee_759,Sales,109157,57,IT,PhD,25,2,1,1,0
760,Employee_760,Analyst,72442,63,R&D,High School,5,1,2,4,0
761,Employee_761,Manager,127235,61,HR,PhD,31,3,3,3,0
762,Employee_762,Manager,42347,57,R&D,Masters,35,3,4,3,0
763,Employee_763,Sales,135022,53,IT,Masters,22,5,5,5,0
764,Employee_764,Sales,87650,45,R&D,PhD,10,4,4,5,0
765,Employee_765,Analyst,57110,57,HR,Masters,20,4,2,5,0
766,Employee_766,HR,102170,60,Marketing,High School,18,1,4,2,0
767,Employee_767,Analyst,44923,41,Finance,Bachelors,33,4,1,4,0
768,Employee_768,Sales,91801,58,Finance,High School,34,2,2,3,0
769,Employee_769,Sales,102771,60,Marketing,High School,30,3,2,4,0
770,Employee_770,Engineer,121147,54,IT,High School,28,4,5,2,0
771,Employee_771,Sales,88135,39,R&D,PhD,5,1,2,2,0
772,Employee_772,Engineer,59199,47,R&D,PhD,35,2,1,3,0
773,Employee_773,HR,49066,29,Marketing,High School,30,5,5,3,0
774,Employee_774,Analyst,141583,25,Marketing,PhD,31,5,1,5,1
775,Employee_775,Analyst,92136,25,HR,Masters,39,2,3,2,0
776,Employee_776,Engineer,132290,45,HR,Bachelors,19,1,5,5,1
